sample_id,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group
Rab12/002,sangerN405,1,22/12/2016,APHA,,,Sanger,,Unknown,NA,Unknown,SangerPCR,NA,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | TVLA;APHA,sequencing,1,east_africa
D07/621serial12virology37,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,S505/N729,Pass,Single_run,,3793767,102,2.218820767,2.465056863,1,0,11,8339,2004,0,0,,16.80785037,NA, | CVL,sequencing,1,east_africa
D08/301serial17virology43,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,S508/N728,Pass,Single_run,,682931,1669,37.03715508,24.67230041,33,0,131,11844,11552,8404,255,,96.88836702,NA, | APHA,sequencing,1,east_africa
D09/1045serial35Virology65,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,S511/N729,Pass,Single_run,,208398,118,2.333640862,2.06456708,2,0,11,9655,1556,0,0,,13.05040678,NA, | CVL;APHA,sequencing,1,east_africa
D09/232serial19virology48,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,S506/N729,Pass,Single_run,,1893401,9594,211.8858509,103.2723395,182,0,594,11885,11857,11816,11037,,99.44644804,NA, | CVL,sequencing,1,east_africa
D09/333serial20virology49,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,S507/N729,Pass,Single_run,,165463,2450,45.18954961,28.17491204,41,0,162,11867,11741,9852,448,,98.47353854,NA, | CVL;APHA,sequencing,1,east_africa
D09/484serial25Virology55,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,S508/N729,Pass,Single_run,,298017,1718,32.12891051,19.74159706,30,0,148,11811,11555,8733,163,,96.91352847,NA, | CVL;APHA,sequencing,1,east_africa
D09/605serial26Virology56,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,S510/N729,Pass,Single_run,,192880,1622,30.94925774,16.79168753,28,0,95,11879,11770,8724,0,,98.71676591,NA, | CVL;APHA,sequencing,1,east_africa
KIL/Sept/2010/004(SR017)1718,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,1700267,29,0.559255221,0.813041978,0,0,4,4687,0,0,0,,0,NA,name discrepency: ID =KIL/OCT/2009/004 in APHA received log | APHA;SUA,sequencing,1,east_africa
MOR/April/2010/001(SR003)1705,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13839928,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA;SUA,sequencing,2,east_africa
MOR/April/2010/005(SR006)1708,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,16348890,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA;SUA,sequencing,2,east_africa
MOR/April/2010/006(SR007)1709,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s504/n702,Pass,Single_run,,3,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA;SUA,sequencing,2,east_africa
MUN/Apr/2010/0021727,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,2455290,1,0.025077581,0.156367346,0,0,1,299,0,0,0,,0,NA, | APHA;DSMFEB11,sequencing,1,east_africa
MUN/Mar/2011/00111728,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,2434353,0,0,0,0,0,0,0,0,0,0,,0,NA,to check | APHA;DSMFEB11,sequencing,1,east_africa
nyib0109(brainandtissuesampleinglycerolandfrozen)1637,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,1405883,5888,106.1809108,54.69958735,97,2,328,11923,11912,11850,5622,,99.90774134,NA, | APHA,sequencing,1,east_africa
Rab103(D10-1429)1650,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13051349,4631,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA;CVL,sequencing,2,east_africa
Rab37/11(D11-374)1688,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,2647490,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA;CDC TRAINING,sequencing,1,east_africa
Rab40/11(1691),polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s502/n705,Pass,Single_run,,4583214,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
Rab48/11(NCAA-1)1699,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,1659785,1,0.02390338,0.188182028,0,0,2,213,0,0,0,,0,NA,Initially entered as sub1966 | APHA,sequencing,1,east_africa
Rab49/11(noID)1700,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s503/n701,Pass,Single_run,,73,3,0.066510107,0.249182102,0,0,1,793,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
Rab93(D10-1240)1644,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13069981,8925,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
Rab94(D10-1241)1645,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,1273379,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA;CVL,sequencing,1,east_africa
RV3265,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,S508/N728,Pass,Single_run,,110245,15,0.308814896,0.625262472,0,0,3,2791,0,0,0,,0,NA, | ,sequencing,1,east_africa
SD110/08RV267(2488),polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,4136938,57786,558.6009394,260.8321474,479,48,1367,11923,11923,11923,11864,,100,NA, | APHA,sequencing,1,east_africa
SD118/08RV263(2486),polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,5491169,8850,92.62534597,44.00149589,82,1,237,11923,11903,11820,4355,,99.83225698,NA, | APHA,sequencing,1,east_africa
SD119/08RV264(2487),polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,4912213,354,4.439570578,2.98617306,4,0,14,11092,5248,0,0,,44.01576784,NA, | APHA,sequencing,1,east_africa
SD144(Rab14/11)1665,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,2980904,13,0.191059297,0.543584915,0,0,3,1505,0,0,0,,0,NA, | APHA;CVL,sequencing,1,east_africa
SD147(Rab17/11)1668,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14626446,10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA;CVL,sequencing,2,east_africa
SD154(Rab24/11)1675,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,1343568,4,0.089910257,0.287235609,0,0,2,1068,0,0,0,,0,NA, | APHA;CVL,sequencing,1,east_africa
SD155(Rab25/11)1676,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14776511,21780,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA;CVL,sequencing,2,east_africa
SD156(Rab26/11)1677,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,2280158,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA;CVL,sequencing,1,east_africa
SD157(Rab27/11)1678,polyomics16,1,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,2256262,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA;CVL,sequencing,1,east_africa
SD158(Rab28/11)1679,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13490754,19763,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA;CVL,sequencing,2,east_africa
SD170,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s504/n704,Pass,Single_run,,7,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD179/RBRSDC0411,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14007612,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD182/BNCSDC0611,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s501/n705,Pass,Single_run,,4137834,2,0.045626101,0.208681605,0,0,1,544,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD200/MUGSDC0711,nextseq_dec14,3,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,17828144,20341,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD216/NMTSDC0911,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,17693541,20030,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD223/RGBSDC0911,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s504/n705,Pass,Single_run,,1898038,1,0.022309821,0.21006098,0,0,2,133,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD233,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,17860257,58802,NA,NA,NA,NA,NA,NA,NA,NA,NA,KR906777,0,NA, | APHA,sequencing,2,east_africa
SD240,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12054558,62937,637,NA,NA,NA,NA,NA,NA,NA,NA,KY210310,0,NA,"Neg taqman (26.10.12)

Repeat: Pos taqman (Ct 20.71) | APHA",sequencing,1,east_africa
SD245,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s501/n704,Pass,Single_run,,1105732,30,0.60144259,0.935248675,0,0,5,4541,29,0,0,,0.243227376,NA, | APHA,sequencing,2,east_africa
SD252,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12387544,858,7,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,Neg CT but for some reason sequenced | APHA,sequencing,1,east_africa
SD258,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,16371233,10937,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD271,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,s502/n704,Pass,Single_run,,3174694,81,1.550951942,1.992432351,1,0,12,6723,853,0,0,,7.154239705,NA, | APHA,sequencing,2,east_africa
SD276,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14618752,401835,3228,NA,NA,NA,NA,NA,NA,NA,NA,KY210311,0,NA,"Neg  taqman (26.02.13)

Repeat: Pos taqman on repeat (Ct 16.4) | APHA",sequencing,1,east_africa
SD277,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,s502/n706,Pass,Single_run,,2498047,13,0.209678772,0.743805322,0,0,7,1456,129,0,0,,1.081942464,NA, | APHA,sequencing,2,east_africa
SD278,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,18065504,80372,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD280,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s503/n702,Pass,Single_run,,10854298,57758,996.3816154,311.218785,974,0,1857,11920,11914,11893,11771,,99.92451564,NA, | APHA,sequencing,2,east_africa
SD282,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s505/n711,Pass,Single_run,,78,2,0.042103497,0.221867757,0,0,2,449,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD283,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,15036725,7784,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD284,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13386910,6,0,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,"Possible taqman 35.83 (26.02.13)

Repeat: Neg  taqman (28.02.13) | APHA",sequencing,1,east_africa
SD284,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,3960906,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD285,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Miseq,Metagenomic,s503/n703,Pass,Single_run,,301010,179,3.74318544,3.059407785,3,0,18,9905,4177,0,0,,35.03312925,NA, | APHA,sequencing,2,east_africa
SD286A,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,15439590,4,0,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD286A,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,4270754,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD290,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14847190,9940,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD291,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s503/n704,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD300,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13208202,10817,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD311B,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s504/n703,Pass,Single_run,,2423204,84,1.835779586,1.65691974,2,0,9,8815,694,0,0,,5.820682714,NA, | APHA,sequencing,2,east_africa
SD314,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14116700,10047,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD317,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14829009,13408,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD320B,nextseq_dec14,2,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14000727,4033,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,2,east_africa
SD323,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14602207,20,0,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD323,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,4325681,4,0.081355364,0.314216805,0,0,2,827,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD325,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14822146,193963,1634,NA,NA,NA,NA,NA,NA,NA,NA,KY210245,0,NA, | APHA,sequencing,1,east_africa
SD326,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13774437,92882,865,NA,NA,NA,NA,NA,NA,NA,NA,KY210246,0,NA, | APHA,sequencing,1,east_africa
SD327,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,14925758,68578,634,NA,NA,NA,NA,NA,NA,NA,NA,KY210247,0,NA, | APHA,sequencing,1,east_africa
SD329,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12716032,689856,5022,NA,NA,NA,NA,NA,NA,NA,NA,KY210248,0,NA, | APHA,sequencing,1,east_africa
SD331,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13274035,33398,308,NA,NA,NA,NA,NA,NA,NA,NA,KY210249,0,NA, | APHA,sequencing,1,east_africa
SD334,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,10917330,110185,1077,NA,NA,NA,NA,NA,NA,NA,NA,KY210250,0,NA, | APHA,sequencing,1,east_africa
SD335,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,11787802,61379,600,NA,NA,NA,NA,NA,NA,NA,NA,KY210251,0,NA, | APHA,sequencing,1,east_africa
SD336,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,8906406,75,0,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD336,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,1505506,13,0.271911432,0.540000617,0,0,3,2721,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD338A,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13034588,10,0,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD338A,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,4164428,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD339,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13502719,629341,4329,NA,NA,NA,NA,NA,NA,NA,NA,KY210252,0,NA, | APHA,sequencing,1,east_africa
SD341,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,11873546,143723,1031,NA,NA,NA,NA,NA,NA,NA,NA,KY210253,0,NA, | APHA,sequencing,1,east_africa
SD342,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12420277,786476,4587,NA,NA,NA,NA,NA,NA,NA,NA,KY210254,0,NA, | APHA,sequencing,1,east_africa
SD343,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12150398,316716,2450,NA,NA,NA,NA,NA,NA,NA,NA,KY210255,0,NA, | APHA,sequencing,1,east_africa
SD345,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12380235,386682,2883,NA,NA,NA,NA,NA,NA,NA,NA,KY210256,0,NA, | APHA,sequencing,1,east_africa
SD348,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,11500684,37364,365,NA,NA,NA,NA,NA,NA,NA,NA,KY210257,0,NA, | APHA,sequencing,1,east_africa
SD349,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,11829231,48612,469,NA,NA,NA,NA,NA,NA,NA,NA,KY210258,0,NA, | APHA,sequencing,1,east_africa
SD34RV290(2496),polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,s501/n702,Pass,Single_run,,28,0,0,0,0,0,0,0,0,0,0,,0,NA, | APHA,sequencing,2,east_africa
SD350,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12798537,221,2,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD350,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,4643442,71,1.407951019,1.17799137,1,0,6,8995,99,0,0,,0.830327938,NA, | APHA,sequencing,2,east_africa
SD351,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,10441152,159856,1487,NA,NA,NA,NA,NA,NA,NA,NA,KY210259,0,NA, | APHA,sequencing,1,east_africa
SD352,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,15872978,3697,NA,NA,NA,NA,NA,NA,NA,NA,NA,KY210260,0,NA,duplicate of sub4640 | APHA,sequencing,1,east_africa
SD353,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,11386195,304247,2459,NA,NA,NA,NA,NA,NA,NA,NA,KY210261,0,NA, | APHA,sequencing,1,east_africa
SD355,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,10573869,50029,504,NA,NA,NA,NA,NA,NA,NA,NA,KY210262,0,NA, | APHA,sequencing,1,east_africa
SD358,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13361066,1493699,7981,NA,NA,NA,NA,NA,NA,NA,NA,KY210263,0,NA, | APHA,sequencing,1,east_africa
SD359,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,10909432,1088443,6940,NA,NA,NA,NA,NA,NA,NA,NA,KY210264,0,NA, | APHA,sequencing,1,east_africa
SD360,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,9431525,84544,816,NA,NA,NA,NA,NA,NA,NA,NA,KY210265,0,NA, | APHA,sequencing,1,east_africa
SD361,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13487972,780515,5369,NA,NA,NA,NA,NA,NA,NA,NA,KY210266,0,NA, | APHA,sequencing,1,east_africa
SD362,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12309563,85376,834,NA,NA,NA,NA,NA,NA,NA,NA,KY210267,0,NA, | APHA,sequencing,1,east_africa
SD364,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,8950026,802,4,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD366,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13267270,324339,2550,NA,NA,NA,NA,NA,NA,NA,NA,KY210268,0,NA, | APHA,sequencing,1,east_africa
SD367,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13140710,10369,103,NA,NA,NA,NA,NA,NA,NA,NA,KY210269,0,NA, | APHA,sequencing,1,east_africa
SD368,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12398079,71735,581,NA,NA,NA,NA,NA,NA,NA,NA,KY210270,0,NA, | APHA,sequencing,1,east_africa
SD370,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,12104299,84216,785,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD374,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13023573,46367,485,NA,NA,NA,NA,NA,NA,NA,NA,KY210271,0,NA, | APHA,sequencing,1,east_africa
SD378,nextseq_dec14,1,07/11/2014,polyomics,,17716703,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,13849543,266,2,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,1,east_africa
SD378,polyomics16,2,01/02/2016,polyomics,,,Illumina,,Unknown,NA,Nextseq,Metagenomic,,Pass,Single_run,,3629919,69,0.988593475,3.17443509,0,0,22,1579,1122,32,0,,9.410383293,NA, | APHA,sequencing,2,east_africa
